evidence_cohort,dataset,split,cell_id,method_id,model,status,reason,feature_selection_seconds,training_seconds,runtime_seconds,peak_rss_bytes,source_artifact,source_sha256,minimum_available_ram_bytes,ram_wait_seconds,supervisor_attempts,automatic_retries
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c014,catboost_shap,catboost,completed,,,441.657048199966,464.914988900011,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c015,boruta_random_forest,lr,unavailable,selector_resource_infeasible,,,,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c016,boruta_random_forest,catboost,unavailable,selector_resource_infeasible,,,,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c017,rfe_catboost,lr,completed,,,6.23349549999693,17.306699400011,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c018,rfe_catboost,catboost,completed,,,455.269243499963,477.12531979999,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c019,statistical_normalized_average_rank,lr,unavailable,selector_resource_infeasible,,,,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c020,statistical_normalized_average_rank,catboost,unavailable,selector_resource_infeasible,,,,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c021,iv_then_boruta,lr,completed,,,1847.15667170001,1870.35772999999,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c022,iv_then_boruta,catboost,completed,,,764.387717500038,792.588567300001,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c023,iv_then_boruta,lr,completed,,,3869.9917447,3903.52597609995,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c024,iv_then_boruta,catboost,completed,,,1454.97356239997,1494.41984659992,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c025,iv_then_boruta,lr,completed,,,7440.27016459999,7481.96187339991,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c026,iv_then_boruta,catboost,completed,,,1862.76970019995,1910.57262449991,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c027,boruta_then_mrmr_mutual_information,lr,unavailable,selector_resource_infeasible,,,,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c028,boruta_then_mrmr_mutual_information,catboost,unavailable,selector_resource_infeasible,,,,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c029,boruta_then_rfe_catboost,lr,unavailable,selector_resource_infeasible,,,,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v1-c030,boruta_then_rfe_catboost,catboost,unavailable,selector_resource_infeasible,,,,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v2-c031-llm-lr,llm,lr,completed,,,3.42031560000032,14.290668200003,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v2-c032-llm-catboost,llm,catboost,completed,,,454.813245100086,473.164414399886,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v2-c033-stable_core_llm_fill-lr,stable_core_llm_fill,lr,completed,,,24.2012859000824,35.2570892999647,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT,p16v2-c034-stable_core_llm_fill-catboost,stable_core_llm_fill,catboost,completed,,,461.965018499992,480.919636900071,,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/analysis/oot_metrics.csv,5f6416673aeda91fba83e06c711850fbba1833a857982019b7f014f626c41f15,,,,
prompt16_final_amended,homecredit_model_stability_2024,OOT controller,controller,all_registered_cells,mixed,completed,,,,109125.2636733,35072520192,results/prompt_16_homecredit_model_stability_2024/oot_final_amended_v1/controller_status.json,b32b0c40d8a1573a563322708c09836579ada5719da2cd9f163dce90d442efc8,72314880,24073.5106515,59,22
